cell_id,small_mul,large_mul,threshold,area,start_year,end_year,change_f1,fom,transition_accuracy,allocation_disagreement,tp,fp,fn,tn,n_valid
23,1.5,4.0,70000,huaibei_irrigation_plain_holdout,2020,2021,0.17777777777777778,0.0975609756097561,0.2857142857142857,0.06994328922495274,4,27,10,488,529
23,1.5,4.0,70000,hulun_grassland_margin_holdout,2020,2021,0.3548387096774193,0.21568627450980393,0.35714285714285715,0.15122873345935728,22,46,34,427,529
23,1.5,4.0,70000,jiangmen_estuary_newtown_holdout,2020,2021,0.17391304347826086,0.09523809523809523,0.2222222222222222,0.06884057971014493,4,24,14,510,552
23,1.5,4.0,70000,jiaxing_ring_urban_holdout,2020,2021,0.2894736842105263,0.16923076923076924,0.21951219512195122,0.10207939508506617,11,24,30,464,529
23,1.5,4.0,70000,kunshan_dense_edge_holdout,2020,2021,0.35714285714285715,0.21739130434782608,0.37037037037037035,0.06521739130434782,10,19,17,506,552
23,1.5,4.0,70000,liaohe_delta_wetland_holdout,2020,2021,0.16666666666666666,0.09090909090909091,0.0967741935483871,0.22684310018903592,12,70,50,397,529
23,1.5,4.0,70000,nanling_forest_edge_holdout,2020,2021,0.136986301369863,0.07352941176470588,0.16666666666666666,0.11909262759924386,5,38,25,461,529
23,1.5,4.0,70000,nanning_fringe_holdout,2020,2021,0.4563758389261745,0.2956521739130435,0.2891566265060241,0.15311909262759923,34,32,49,414,529
23,1.5,4.0,70000,ningbo_inner_bay_edge_holdout,2020,2021,0.125,0.06666666666666667,0.047619047619047616,0.07939508506616257,3,24,18,484,529
23,1.5,4.0,70000,ordos_grassland_holdout,2020,2021,0.3956043956043956,0.2465753424657534,0.37777777777777777,0.09963768115942029,18,28,27,479,552
23,1.5,4.0,70000,poyang_lake,2020,2021,0.078125,0.04065040650406504,0.043478260869565216,0.22306238185255198,5,31,87,406,529
23,1.5,4.0,70000,qinling_mountain_holdout,2020,2021,0.26178010471204194,0.15060240963855423,0.2976190476190476,0.2665406427221172,25,82,59,363,529
23,1.5,4.0,70000,renqiu_baiyangdian_edge_holdout,2020,2021,0.29729729729729726,0.1746031746031746,0.14893617021276595,0.09829867674858223,11,16,36,466,529
23,1.5,4.0,70000,sanjiang_plain_holdout,2020,2021,0.7189542483660132,0.5612244897959183,0.02564102564102564,0.16257088846880907,110,1,85,333,529
23,1.5,4.0,70000,shenzhen_outer_holdout,2020,2021,0.21276595744680854,0.11904761904761904,0.3076923076923077,0.06994328922495274,5,29,8,487,529
23,1.5,4.0,70000,songnen_plain_holdout,2020,2021,0.3951612903225806,0.24623115577889448,0.24342105263157895,0.2835538752362949,49,47,103,330,529
23,1.5,4.0,70000,suzhou_fringe_holdout,2020,2021,0.16842105263157894,0.09195402298850575,0.1276595744680851,0.14933837429111532,8,40,39,442,529
23,1.5,4.0,70000,taihu_marsh_edge_holdout,2020,2021,0.0,0.0,0.0,0.0,0,0,0,529,529
23,1.5,4.0,70000,tarim_oasis_holdout,2020,2021,0.46464646464646464,0.3026315789473684,0.38,0.1001890359168242,23,26,27,453,529
23,1.5,4.0,70000,tianjin_binhai_holdout,2020,2021,0.15686274509803919,0.0851063829787234,0.10204081632653061,0.15579710144927536,8,45,41,458,552
23,1.5,4.0,70000,weihe_irrigation_margin_holdout,2020,2021,0.3206106870229008,0.19090909090909092,0.2153846153846154,0.161231884057971,21,45,44,442,552
23,1.5,4.0,70000,wenan_lakeplain_newtown_holdout,2020,2021,0.047619047619047616,0.024390243902439025,0.1,0.07561436672967864,1,31,9,488,529
23,1.5,4.0,70000,west_sichuan_plateau_holdout,2020,2021,0.29677419354838713,0.17424242424242425,0.1694915254237288,0.2060491493383743,23,73,36,397,529
23,1.5,4.0,70000,wuhan_outer_ring_holdout,2020,2021,0.3103448275862069,0.1836734693877551,0.23333333333333334,0.15122873345935728,18,38,42,431,529
23,1.5,4.0,70000,wuxi_taihu_dense_edge_holdout,2020,2021,0.22641509433962265,0.1276595744680851,0.1111111111111111,0.07750472589792061,6,20,21,482,529
23,1.5,4.0,70000,wuyi_mountain,2020,2021,0.0,0.0,0.0,0.003780718336483932,0,2,0,527,529
23,1.5,4.0,70000,xiaoxinganling_holdout,2020,2021,0.2528735632183908,0.14473684210526316,0.2,0.11284722222222222,11,41,24,500,576
23,1.5,4.0,70000,xilingol_grassland_margin_holdout,2020,2021,0.275,0.15942028985507245,0.24324324324324326,0.10507246376811594,11,32,26,483,552
23,1.5,4.0,70000,xinxiang_floodplain_newtown_holdout,2020,2021,0.10526315789473685,0.05555555555555555,0.14285714285714285,0.06159420289855073,2,29,5,516,552
23,1.5,4.0,70000,xiong_an_fringe_holdout,2020,2021,0.2413793103448276,0.13725490196078433,0.144,0.2391304347826087,21,28,104,399,552
23,1.5,4.0,70000,xiongxian_river_corridor_holdout,2020,2021,0.03125,0.015873015873015872,0.03571428571428571,0.11231884057971014,1,35,27,489,552
23,1.5,4.0,70000,yancheng_coastal_new_district_holdout,2020,2021,0.18823529411764706,0.1038961038961039,0.15384615384615385,0.12020905923344948,8,38,31,497,574
23,1.5,4.0,70000,zhalong_wetland_edge_holdout,2020,2021,0.2158273381294964,0.12096774193548387,0.1348314606741573,0.2060491493383743,15,35,74,405,529
24,1.5,4.0,100000,baiyangdian_new_area_holdout,2020,2021,0.20858895705521474,0.11643835616438356,0.15714285714285714,0.23369565217391305,17,76,53,406,552
24,1.5,4.0,100000,banzhucun,2017,2020,0.3397653744983968,0.20464901121776338,0.22119806249872265,0.3114482383842043,17696,37541,31233,134350,220820
24,1.5,4.0,100000,banzhucun,2020,2023,0.44986510986389544,0.29021029894011124,0.22610257098744713,0.28719771759804363,25930,29761,33658,131471,220820
24,1.5,4.0,100000,beibu_gulf_urban_holdout,2020,2021,0.31818181818181823,0.1891891891891892,0.26666666666666666,0.16304347826086957,21,51,39,441,552
24,1.5,4.0,100000,bishan,2017,2018,0.2718600953895071,0.15731370745170192,0.15689149560117302,0.1953091684434968,171,405,511,3603,4690
24,1.5,4.0,100000,bishan,2018,2019,0.3075657894736842,0.18172983479105928,0.22865853658536586,0.17953091684434969,187,373,469,3661,4690
24,1.5,4.0,100000,bishan,2019,2020,0.26551453260015717,0.15307971014492755,0.16937669376693767,0.19936034115138593,169,366,569,3586,4690
24,1.5,4.0,100000,bishan,2020,2021,0.27657873701039165,0.16048237476808905,0.16005873715124816,0.1929637526652452,173,397,508,3612,4690
24,1.5,4.0,100000,bishan,2021,2022,0.2254826254826255,0.12706701479547433,0.0896358543417367,0.2138592750533049,146,435,568,3541,4690
24,1.5,4.0,100000,bishan,2022,2023,0.3764082173624917,0.23183673469387756,0.22026431718061673,0.20063965884861407,284,544,397,3465,4690
24,1.5,4.0,100000,bishan,2023,2024,0.21176470588235294,0.11842105263157894,0.10310965630114566,0.21428571428571427,135,529,476,3550,4690
24,1.5,4.0,100000,changbai_margin_holdout,2020,2021,0.10526315789473684,0.05555555555555555,1.0,0.03213610586011342,1,17,0,511,529
24,1.5,4.0,100000,dabie_forest_edge_holdout,2020,2021,0.16326530612244897,0.08888888888888889,0.13043478260869565,0.07750472589792061,4,22,19,484,529
24,1.5,4.0,100000,dongting_lake_holdout,2020,2021,0.5343511450381679,0.3645833333333333,0.1527777777777778,0.11531190926275993,35,24,37,433,529
24,1.5,4.0,100000,erlong_lake_margin_holdout,2020,2021,0.08450704225352113,0.04411764705882353,0.05555555555555555,0.12287334593572778,3,32,33,461,529
24,1.5,4.0,100000,ezhou_lakeside_expansion_holdout,2020,2021,0.1627906976744186,0.08860759493670886,0.1590909090909091,0.13043478260869565,7,35,37,473,552
24,1.5,4.0,100000,fuzhou_delta_urban_holdout,2020,2021,0.5405405405405405,0.37037037037037035,0.8181818181818182,0.03213610586011342,10,16,1,502,529
24,1.5,4.0,100000,haibei_plateau_holdout,2020,2021,0.16216216216216214,0.08823529411764706,0.2727272727272727,0.05860113421550094,3,23,8,495,529
24,1.5,4.0,100000,hengshui_lake_urban_edge_holdout,2020,2021,0.2,0.1111111111111111,0.2857142857142857,0.06049149338374291,4,22,10,493,529
24,1.5,4.0,100000,heping,2017,2020,0.3743470161405886,0.23027486176776985,0.18309493691414486,0.2614482623464855,14368,31564,16463,121301,183696
24,1.5,4.0,100000,hexi_irrigation_holdout,2020,2021,0.13333333333333333,0.07142857142857142,0.2,0.024574669187145556,1,9,4,515,529
24,1.5,4.0,100000,honghu_lake_margin_holdout,2020,2021,0.41666666666666663,0.2631578947368421,0.4090909090909091,0.052930056710775046,10,16,12,491,529
24,1.5,4.0,100000,huaibei_irrigation_plain_holdout,2020,2021,0.17777777777777778,0.0975609756097561,0.2857142857142857,0.06994328922495274,4,27,10,488,529
24,1.5,4.0,100000,hulun_grassland_margin_holdout,2020,2021,0.3548387096774193,0.21568627450980393,0.35714285714285715,0.15122873345935728,22,46,34,427,529
24,1.5,4.0,100000,jiangmen_estuary_newtown_holdout,2020,2021,0.17391304347826086,0.09523809523809523,0.2222222222222222,0.06884057971014493,4,24,14,510,552
24,1.5,4.0,100000,jiaxing_ring_urban_holdout,2020,2021,0.2894736842105263,0.16923076923076924,0.21951219512195122,0.10207939508506617,11,24,30,464,529
24,1.5,4.0,100000,kunshan_dense_edge_holdout,2020,2021,0.35714285714285715,0.21739130434782608,0.37037037037037035,0.06521739130434782,10,19,17,506,552
24,1.5,4.0,100000,liaohe_delta_wetland_holdout,2020,2021,0.16666666666666666,0.09090909090909091,0.0967741935483871,0.22684310018903592,12,70,50,397,529
24,1.5,4.0,100000,nanling_forest_edge_holdout,2020,2021,0.136986301369863,0.07352941176470588,0.16666666666666666,0.11909262759924386,5,38,25,461,529
24,1.5,4.0,100000,nanning_fringe_holdout,2020,2021,0.4563758389261745,0.2956521739130435,0.2891566265060241,0.15311909262759923,34,32,49,414,529
24,1.5,4.0,100000,ningbo_inner_bay_edge_holdout,2020,2021,0.125,0.06666666666666667,0.047619047619047616,0.07939508506616257,3,24,18,484,529
24,1.5,4.0,100000,ordos_grassland_holdout,2020,2021,0.3956043956043956,0.2465753424657534,0.37777777777777777,0.09963768115942029,18,28,27,479,552
24,1.5,4.0,100000,poyang_lake,2020,2021,0.078125,0.04065040650406504,0.043478260869565216,0.22306238185255198,5,31,87,406,529
24,1.5,4.0,100000,qinling_mountain_holdout,2020,2021,0.26178010471204194,0.15060240963855423,0.2976190476190476,0.2665406427221172,25,82,59,363,529
24,1.5,4.0,100000,renqiu_baiyangdian_edge_holdout,2020,2021,0.29729729729729726,0.1746031746031746,0.14893617021276595,0.09829867674858223,11,16,36,466,529
24,1.5,4.0,100000,sanjiang_plain_holdout,2020,2021,0.7189542483660132,0.5612244897959183,0.02564102564102564,0.16257088846880907,110,1,85,333,529
24,1.5,4.0,100000,shenzhen_outer_holdout,2020,2021,0.21276595744680854,0.11904761904761904,0.3076923076923077,0.06994328922495274,5,29,8,487,529
24,1.5,4.0,100000,songnen_plain_holdout,2020,2021,0.3951612903225806,0.24623115577889448,0.24342105263157895,0.2835538752362949,49,47,103,330,529
24,1.5,4.0,100000,suzhou_fringe_holdout,2020,2021,0.16842105263157894,0.09195402298850575,0.1276595744680851,0.14933837429111532,8,40,39,442,529
24,1.5,4.0,100000,taihu_marsh_edge_holdout,2020,2021,0.0,0.0,0.0,0.0,0,0,0,529,529
24,1.5,4.0,100000,tarim_oasis_holdout,2020,2021,0.46464646464646464,0.3026315789473684,0.38,0.1001890359168242,23,26,27,453,529
24,1.5,4.0,100000,tianjin_binhai_holdout,2020,2021,0.15686274509803919,0.0851063829787234,0.10204081632653061,0.15579710144927536,8,45,41,458,552
24,1.5,4.0,100000,weihe_irrigation_margin_holdout,2020,2021,0.3206106870229008,0.19090909090909092,0.2153846153846154,0.161231884057971,21,45,44,442,552
24,1.5,4.0,100000,wenan_lakeplain_newtown_holdout,2020,2021,0.047619047619047616,0.024390243902439025,0.1,0.07561436672967864,1,31,9,488,529
24,1.5,4.0,100000,west_sichuan_plateau_holdout,2020,2021,0.29677419354838713,0.17424242424242425,0.1694915254237288,0.2060491493383743,23,73,36,397,529
24,1.5,4.0,100000,wuhan_outer_ring_holdout,2020,2021,0.3103448275862069,0.1836734693877551,0.23333333333333334,0.15122873345935728,18,38,42,431,529
24,1.5,4.0,100000,wuxi_taihu_dense_edge_holdout,2020,2021,0.22641509433962265,0.1276595744680851,0.1111111111111111,0.07750472589792061,6,20,21,482,529
24,1.5,4.0,100000,wuyi_mountain,2020,2021,0.0,0.0,0.0,0.003780718336483932,0,2,0,527,529
24,1.5,4.0,100000,xiaoxinganling_holdout,2020,2021,0.2528735632183908,0.14473684210526316,0.2,0.11284722222222222,11,41,24,500,576
24,1.5,4.0,100000,xilingol_grassland_margin_holdout,2020,2021,0.275,0.15942028985507245,0.24324324324324326,0.10507246376811594,11,32,26,483,552
24,1.5,4.0,100000,xinxiang_floodplain_newtown_holdout,2020,2021,0.10526315789473685,0.05555555555555555,0.14285714285714285,0.06159420289855073,2,29,5,516,552
24,1.5,4.0,100000,xiong_an_fringe_holdout,2020,2021,0.2413793103448276,0.13725490196078433,0.144,0.2391304347826087,21,28,104,399,552
24,1.5,4.0,100000,xiongxian_river_corridor_holdout,2020,2021,0.03125,0.015873015873015872,0.03571428571428571,0.11231884057971014,1,35,27,489,552
24,1.5,4.0,100000,yancheng_coastal_new_district_holdout,2020,2021,0.18823529411764706,0.1038961038961039,0.15384615384615385,0.12020905923344948,8,38,31,497,574
24,1.5,4.0,100000,zhalong_wetland_edge_holdout,2020,2021,0.2158273381294964,0.12096774193548387,0.1348314606741573,0.2060491493383743,15,35,74,405,529
25,2.0,2.0,30000,baiyangdian_new_area_holdout,2020,2021,0.2487046632124352,0.14201183431952663,0.21428571428571427,0.26268115942028986,24,99,46,383,552
25,2.0,2.0,30000,banzhucun,2017,2020,0.3288978004617815,0.19681489292077228,0.2061354207116434,0.300108685807445,16239,33580,32690,138311,220820
25,2.0,2.0,30000,banzhucun,2020,2023,0.43381887270424313,0.2769915082895269,0.20888433912868362,0.2753011502581288,23290,24494,36298,136738,220820
25,2.0,2.0,30000,beibu_gulf_urban_holdout,2020,2021,0.3076923076923077,0.18181818181818182,0.3,0.1956521739130435,24,72,36,420,552
25,2.0,2.0,30000,bishan,2017,2018,0.3117241379310345,0.184640522875817,0.20234604105571846,0.21279317697228145,226,542,456,3466,4690
25,2.0,2.0,30000,bishan,2018,2019,0.3376068376068376,0.20308483290488433,0.28353658536585363,0.19829424307036247,237,511,419,3523,4690
25,2.0,2.0,30000,bishan,2019,2020,0.29931034482758617,0.1759935117599351,0.21138211382113822,0.2166311300639659,217,495,521,3457,4690
25,2.0,2.0,30000,bishan,2020,2021,0.3240997229916897,0.1933884297520661,0.20411160058737152,0.20810234541577824,234,529,447,3480,4690
25,2.0,2.0,30000,bishan,2021,2022,0.25503355704697983,0.14615384615384616,0.11624649859943978,0.23667377398720682,190,586,524,3390,4690
25,2.0,2.0,30000,bishan,2022,2023,0.4130190796857463,0.26025459688826025,0.27606461086637296,0.2230277185501066,368,733,313,3276,4690
25,2.0,2.0,30000,bishan,2023,2024,0.22979291917167669,0.129811320754717,0.13911620294599017,0.24584221748400853,172,714,439,3365,4690
25,2.0,2.0,30000,changbai_margin_holdout,2020,2021,0.10526315789473684,0.05555555555555555,1.0,0.03213610586011342,1,17,0,511,529
25,2.0,2.0,30000,dabie_forest_edge_holdout,2020,2021,0.1754385964912281,0.09615384615384616,0.17391304347826086,0.0888468809073724,5,29,18,477,529
25,2.0,2.0,30000,dongting_lake_holdout,2020,2021,0.5599999999999999,0.3888888888888889,0.20833333333333334,0.12476370510396975,42,36,30,421,529
25,2.0,2.0,30000,erlong_lake_margin_holdout,2020,2021,0.07317073170731707,0.0379746835443038,0.05555555555555555,0.14366729678638943,3,43,33,450,529
25,2.0,2.0,30000,ezhou_lakeside_expansion_holdout,2020,2021,0.2626262626262626,0.1511627906976744,0.2727272727272727,0.1322463768115942,13,42,31,466,552
25,2.0,2.0,30000,fuzhou_delta_urban_holdout,2020,2021,0.5405405405405405,0.37037037037037035,0.8181818181818182,0.03213610586011342,10,16,1,502,529
25,2.0,2.0,30000,haibei_plateau_holdout,2020,2021,0.29787234042553196,0.175,0.5454545454545454,0.062381852551984876,7,29,4,489,529
25,2.0,2.0,30000,hengshui_lake_urban_edge_holdout,2020,2021,0.27272727272727276,0.15789473684210525,0.2857142857142857,0.06049149338374291,6,24,8,491,529
25,2.0,2.0,30000,heping,2017,2020,0.3333931584048243,0.20004307559767392,0.13207485971911387,0.2021927532444909,9288,15599,21543,137266,183696
25,2.0,2.0,30000,hexi_irrigation_holdout,2020,2021,0.13333333333333333,0.07142857142857142,0.2,0.024574669187145556,1,9,4,515,529
25,2.0,2.0,30000,honghu_lake_margin_holdout,2020,2021,0.41666666666666663,0.2631578947368421,0.4090909090909091,0.052930056710775046,10,16,12,491,529
25,2.0,2.0,30000,huaibei_irrigation_plain_holdout,2020,2021,0.2181818181818182,0.12244897959183673,0.42857142857142855,0.08128544423440454,6,35,8,480,529
25,2.0,2.0,30000,hulun_grassland_margin_holdout,2020,2021,0.3287671232876712,0.19672131147540983,0.39285714285714285,0.18525519848771266,24,66,32,407,529
25,2.0,2.0,30000,jiangmen_estuary_newtown_holdout,2020,2021,0.25,0.14285714285714285,0.3333333333333333,0.07608695652173914,7,31,11,503,552
25,2.0,2.0,30000,jiaxing_ring_urban_holdout,2020,2021,0.29545454545454547,0.17333333333333334,0.21951219512195122,0.11720226843100189,13,34,28,454,529
25,2.0,2.0,30000,kunshan_dense_edge_holdout,2020,2021,0.3636363636363637,0.2222222222222222,0.4444444444444444,0.07608695652173914,12,27,15,498,552
25,2.0,2.0,30000,liaohe_delta_wetland_holdout,2020,2021,0.1411764705882353,0.0759493670886076,0.0967741935483871,0.27599243856332706,12,96,50,371,529
25,2.0,2.0,30000,nanling_forest_edge_holdout,2020,2021,0.10989010989010987,0.05813953488372093,0.16666666666666666,0.15311909262759923,5,56,25,443,529
25,2.0,2.0,30000,nanning_fringe_holdout,2020,2021,0.47953216374269003,0.3153846153846154,0.3493975903614458,0.16824196597353497,41,47,42,399,529
25,2.0,2.0,30000,ningbo_inner_bay_edge_holdout,2020,2021,0.2105263157894737,0.11764705882352941,0.09523809523809523,0.08506616257088846,6,30,15,478,529
25,2.0,2.0,30000,ordos_grassland_holdout,2020,2021,0.4220183486238532,0.26744186046511625,0.4888888888888889,0.11413043478260869,23,41,22,466,552
25,2.0,2.0,30000,poyang_lake,2020,2021,0.15714285714285714,0.08527131782945736,0.07608695652173914,0.22306238185255198,11,37,81,400,529
25,2.0,2.0,30000,qinling_mountain_holdout,2020,2021,0.2568807339449541,0.14736842105263157,0.3333333333333333,0.30623818525519847,28,106,56,339,529
25,2.0,2.0,30000,renqiu_baiyangdian_edge_holdout,2020,2021,0.3373493975903615,0.2028985507246377,0.19148936170212766,0.10396975425330812,14,22,33,460,529
25,2.0,2.0,30000,sanjiang_plain_holdout,2020,2021,0.7189542483660132,0.5612244897959183,0.02564102564102564,0.16257088846880907,110,1,85,333,529
25,2.0,2.0,30000,shenzhen_outer_holdout,2020,2021,0.23728813559322035,0.1346153846153846,0.38461538461538464,0.08506616257088846,7,39,6,477,529
25,2.0,2.0,30000,songnen_plain_holdout,2020,2021,0.4229390681003585,0.2681818181818182,0.28289473684210525,0.30434782608695654,59,68,93,309,529
25,2.0,2.0,30000,suzhou_fringe_holdout,2020,2021,0.14414414414414414,0.07766990291262135,0.1276595744680851,0.17958412098298676,8,56,39,426,529
25,2.0,2.0,30000,taihu_marsh_edge_holdout,2020,2021,0.0,0.0,0.0,0.0,0,0,0,529,529
25,2.0,2.0,30000,tarim_oasis_holdout,2020,2021,0.5217391304347826,0.35294117647058826,0.46,0.10396975425330812,30,35,20,444,529
25,2.0,2.0,30000,tianjin_binhai_holdout,2020,2021,0.1680672268907563,0.09174311926605505,0.12244897959183673,0.1793478260869565,10,60,39,443,552
25,2.0,2.0,30000,weihe_irrigation_margin_holdout,2020,2021,0.3137254901960784,0.18604651162790697,0.23076923076923078,0.19021739130434784,24,64,41,423,552
25,2.0,2.0,30000,wenan_lakeplain_newtown_holdout,2020,2021,0.0816326530612245,0.0425531914893617,0.2,0.08506616257088846,2,37,8,482,529
25,2.0,2.0,30000,west_sichuan_plateau_holdout,2020,2021,0.31521739130434784,0.1870967741935484,0.2711864406779661,0.2381852551984877,29,96,30,374,529
25,2.0,2.0,30000,wuhan_outer_ring_holdout,2020,2021,0.32116788321167883,0.19130434782608696,0.26666666666666666,0.17580340264650285,22,55,38,414,529
